@relation 'test_set-weka.filters.unsupervised.attribute.Remove-R2,4-6'

@attribute class {DRG039,DRG057,DRG064,DRG065,DRG069,DRG066,DRG074,DRG101,DRG149,DRG176,DRG177,DRG178,DRG189,DRG190,DRG193,DRG191,DRG192,DRG194,DRG195,DRG202,DRG203,DRG207,DRG208,DRG238,DRG243,DRG291,DRG244,DRG246,DRG247,DRG249,DRG251,DRG252,DRG253,DRG254,DRG280,DRG281,DRG282,DRG286,DRG287,DRG292,DRG293,DRG300,DRG301,DRG303,DRG305,DRG308,DRG309,DRG310,DRG312,DRG313,DRG314,DRG315,DRG329,DRG330,DRG372,DRG377,DRG378,DRG379,DRG389,DRG390,DRG391,DRG392,DRG394,DRG418,DRG419,DRG439,DRG460,DRG469,DRG470,DRG473,DRG480,DRG481,DRG482,DRG491,DRG536,DRG552,DRG563,DRG602,DRG603,DRG638,DRG640,DRG641,DRG682,DRG683,DRG684,DRG689,DRG690,DRG698,DRG699,DRG811,DRG812,DRG853,DRG870,DRG871,DRG885,DRG872,DRG897,DRG917,DRG948,DRG918}
@attribute providerRegionDescription {RIDALDothan,RIDALBirmingham,RIDALMobile,RIDALHuntsville,RIDALTuscaloosa,RIDAKAnchorage,RIDAZPhoenix,RIDAZTucson,RIDAZSunCity,RIDAZMesa,RIDNVLasVegas,RIDARSpringdale,RIDARLittleRock,RIDARJonesboro,RIDMOSpringfield,RIDARFortSmith,RIDCARedding,RIDCASanMateoCounty,RIDCANapa,RIDCASacramento,RIDCASanDiego,RIDCABakersfield,RIDCAChico,RIDCALosAngeles,RIDCAOrangeCounty,RIDCAVentura,RIDCAStockton,RIDCAFresno,RIDCASantaBarbara,RIDCASantaRosa,RIDCAModesto,RIDCAContraCostaCounty,RIDCASanLuisObispo,RIDCAPalmSprings/RanchoM,RIDCASanBernardino,RIDCAAlamedaCounty,RIDCASanFrancisco,RIDCASanJose,RIDCASalinas,RIDALMontgomery,RIDFLPensacola,RIDTNMemphis,RIDCOGreeley,RIDPAErie,RIDCASantaCruz,RIDCODenver,RIDCOFortCollins,RIDCOPueblo,RIDCOColoradoSprings,RIDCTNewHaven,RIDCTHartford,RIDARTexarkana,RIDGARome,RIDMSTupelo,RIDGAColumbus,RIDNHLebanon,RIDNYSyracuse,RIDNCAsheville,RIDOHAkron,RIDOKTulsa,RIDPAYork,RIDPAHarrisburg,RIDTXHouston,RIDTXDallas,RIDTXWaco,RIDFLOrlando,RIDMIKalamazoo,RIDMSJackson,RIDMOSt.Louis,RIDMEPortland,RIDNHManchester,RIDNJCamden,RIDNYBuffalo,RIDNJHackensack,RIDNCGreenville,RIDNDBismarck,RIDNDMinot,RIDOHToledo,RIDOHElyria,RIDTNJackson,RIDVAArlington,RIDVANorfolk,RIDVARoanoke,RIDWVCharleston,RIDWIMadison,RIDWIWausau,RIDWIGreenBay,RIDFLSarasota,RIDFLMiami,RIDNMAlbuquerque,RIDCOBoulder,RIDCTBridgeport,RIDCOGrandJunction,RIDMSMeridian,RIDFLTampa,RIDFLOrmondBeach,RIDFLFortLauderdale,RIDGAAtlanta,RIDGASavannah,RIDUTSaltLakeCity,RIDWASpokane,RIDMIDetroit,RIDFLFortMyers,RIDILSpringfield,RIDILBlueIsland,RIDILChicago,RIDDCWashington,RIDDEWilmington,RIDFLClearwater,RIDGAMacon,RIDHIHonolulu}
@attribute averageMedicarePayments numeric

@data
DRG253,RIDCAVentura,17763.8
DRG253,RIDCAStockton,19680.26
DRG253,RIDCAFresno,15729.77
DRG253,RIDCASanBernardino,15901.54
DRG253,RIDCASanDiego,18241.93
DRG253,RIDCALosAngeles,25608.63
DRG253,RIDCASacramento,20106.68
DRG253,RIDCASanDiego,15378.47
DRG253,RIDCALosAngeles,19134.4
DRG253,RIDCALosAngeles,21282.91
DRG253,RIDCASanDiego,17310.72
DRG253,RIDCASanBernardino,20068.09
DRG253,RIDCASacramento,18338.84
DRG253,RIDCASalinas,25483.42
DRG253,RIDCASanJose,23456.27
DRG253,RIDCALosAngeles,17002
DRG253,RIDCASantaRosa,20937.89
DRG254,RIDALBirmingham,7274.78
DRG254,RIDALHuntsville,8431.55
DRG254,RIDALBirmingham,6068.06
DRG254,RIDALBirmingham,7151.58
DRG254,RIDALBirmingham,7054.84
DRG254,RIDALMobile,7398.91
DRG254,RIDALTuscaloosa,8607.23
DRG254,RIDALMobile,6976.41
DRG254,RIDALBirmingham,8507.95
DRG254,RIDALBirmingham,8212.38
DRG254,RIDALMobile,7364.31
DRG254,RIDALBirmingham,6826.06
DRG254,RIDAZPhoenix,10771.83
DRG254,RIDAZTucson,9703.06
DRG254,RIDAZTucson,8554.28
DRG254,RIDAZPhoenix,12769.07
DRG254,RIDAZPhoenix,10740.7
DRG254,RIDAZSunCity,8331.13
DRG254,RIDAZPhoenix,13727.15
DRG254,RIDAZTucson,14009.76
DRG254,RIDAZMesa,8867.15
DRG254,RIDAZPhoenix,9550.74
DRG254,RIDAZPhoenix,9103.61
DRG254,RIDAZSunCity,8602.9
DRG291,RIDOHToledo,7326.8
DRG254,RIDNVLasVegas,8334.57
DRG254,RIDAZMesa,8064.21
DRG254,RIDAZPhoenix,10110.16
DRG254,RIDAZTucson,7279.76
DRG254,RIDARSpringdale,7643.18
DRG254,RIDARLittleRock,8580.28
DRG254,RIDARLittleRock,8146.28
DRG254,RIDARLittleRock,10527.45
DRG254,RIDARJonesboro,8952.45
DRG254,RIDARSpringdale,9107
DRG254,RIDARLittleRock,8313
DRG254,RIDMOSpringfield,7779.66
DRG254,RIDARLittleRock,7575.8
DRG254,RIDARLittleRock,8496.18
DRG254,RIDARLittleRock,8808.5
DRG254,RIDARLittleRock,7751.04
DRG254,RIDARJonesboro,7795.03
DRG254,RIDARLittleRock,7343.47
DRG254,RIDCARedding,11854.42
DRG254,RIDCASanMateoCounty,12593.6
DRG254,RIDCANapa,14073.5
DRG254,RIDCASacramento,12092.11
DRG254,RIDCASanDiego,15546.85
DRG254,RIDCASanDiego,10846.2
DRG254,RIDCABakersfield,10941.84
DRG254,RIDCAChico,10200.14
DRG254,RIDCAAlamedaCounty,15382.46
DRG254,RIDCABakersfield,10630.46
DRG291,RIDOHElyria,7770.89
DRG254,RIDCALosAngeles,14761.53
DRG254,RIDCAOrangeCounty,9761.53
DRG254,RIDCASanDiego,13066.13
DRG254,RIDCAVentura,11657.25
DRG254,RIDCAStockton,12786.67
DRG254,RIDCAFresno,9191.38
DRG254,RIDCASanBernardino,9743.94
DRG254,RIDCASanDiego,11234
DRG254,RIDCASantaBarbara,11533.58
DRG254,RIDCASacramento,12171.13
DRG254,RIDCASanDiego,10518.45
DRG254,RIDCALosAngeles,14070.18
DRG254,RIDCASanDiego,11499.68
DRG254,RIDCASanBernardino,12690.58
DRG254,RIDCASacramento,13473.78
DRG254,RIDCASalinas,14328.92
DRG254,RIDCASanJose,15205.25
DRG254,RIDCASantaRosa,13202.16
DRG254,RIDCASanMateoCounty,11970.92
DRG254,RIDCASanLuisObispo,9807.13
DRG254,RIDCALosAngeles,11595.46
DRG254,RIDCALosAngeles,11435.23
DRG254,RIDCALosAngeles,13881.29
DRG254,RIDCALosAngeles,19374.44
DRG254,RIDCASanMateoCounty,14197.63
DRG254,RIDCASantaRosa,17482
DRG254,RIDCABakersfield,10252.18
DRG254,RIDCASanBernardino,11376.42
DRG254,RIDCASanJose,12433.52
DRG254,RIDCALosAngeles,10061.26
DRG254,RIDCASanFrancisco,12398.13
DRG254,RIDCASanJose,13178.66
DRG254,RIDCAVentura,10232.46
DRG254,RIDCASantaBarbara,10937.39
DRG254,RIDCASanDiego,11080.21
DRG254,RIDCASanMateoCounty,19936.33
DRG254,RIDCASanFrancisco,20528.09
DRG291,RIDTXDallas,8090.43
DRG291,RIDPAErie,6470.6
DRG280,RIDALHuntsville,10054.06
DRG280,RIDALBirmingham,8643.8
DRG280,RIDALDothan,8648.18
DRG280,RIDALBirmingham,9138.27
DRG280,RIDALBirmingham,8805.45
DRG280,RIDALBirmingham,8300.46
DRG280,RIDALBirmingham,9189.2
DRG280,RIDALHuntsville,9104.92
DRG280,RIDALBirmingham,8725.41
DRG280,RIDALMobile,8314.05
DRG280,RIDALTuscaloosa,9869.72
DRG280,RIDALMobile,7919.15
DRG280,RIDALBirmingham,8281.3
DRG280,RIDALBirmingham,12382.61
DRG280,RIDALBirmingham,10101.17
DRG280,RIDALMobile,10531.7
DRG280,RIDALBirmingham,8884.22
DRG280,RIDALBirmingham,11450.11
DRG280,RIDALHuntsville,7991.56
DRG280,RIDALBirmingham,9261.78
DRG280,RIDALMontgomery,9497.45
DRG280,RIDAKAnchorage,17868.22
DRG280,RIDAZPhoenix,12460.22
DRG280,RIDAZTucson,11439.98
DRG280,RIDAZTucson,10592.81
DRG280,RIDAZTucson,10127.08
DRG280,RIDAZPhoenix,11998.15
DRG280,RIDAZPhoenix,11851.4
DRG280,RIDAZPhoenix,18138.06
DRG280,RIDAZPhoenix,16164.09
DRG280,RIDAZPhoenix,13377.16
DRG280,RIDAZMesa,11455.61
DRG280,RIDAZPhoenix,10895.19
DRG280,RIDAZTucson,13447.26
DRG280,RIDAZPhoenix,12082.41
DRG280,RIDAZSunCity,9737.94
DRG280,RIDAZTucson,18356.88
DRG280,RIDAZPhoenix,11016.57
DRG280,RIDAZTucson,10364.7
DRG280,RIDAZPhoenix,9922.79
DRG280,RIDAZMesa,8920.14
DRG280,RIDAZPhoenix,11675.14
DRG280,RIDAZSunCity,10158.68
DRG280,RIDAZTucson,12342.33
DRG280,RIDNVLasVegas,13158.17
DRG280,RIDAZPhoenix,11650.35
DRG280,RIDAZMesa,9361.74
DRG280,RIDAZPhoenix,11158.08
DRG280,RIDAZMesa,9919.85
DRG280,RIDARSpringdale,9252.33
DRG280,RIDARLittleRock,9905.61
DRG280,RIDARSpringdale,8205.05
DRG280,RIDARLittleRock,8850.33
DRG280,RIDARLittleRock,9032.21
DRG280,RIDARLittleRock,13777.43
DRG280,RIDARJonesboro,9915.45
DRG280,RIDARSpringdale,10220.16
DRG280,RIDARLittleRock,9292.91
DRG280,RIDMOSpringfield,8447.23
DRG280,RIDARLittleRock,9526.88
DRG280,RIDARLittleRock,8870.5
DRG280,RIDARJonesboro,9425.57
DRG280,RIDARLittleRock,8575.56
DRG280,RIDARFortSmith,9646.3
DRG280,RIDARFortSmith,9372.69
DRG280,RIDARLittleRock,10962.13
DRG280,RIDARLittleRock,9395.2
DRG280,RIDARLittleRock,9627.68
DRG280,RIDARJonesboro,10396.55
DRG280,RIDARLittleRock,10614.15
DRG280,RIDARLittleRock,8386.41
DRG280,RIDCAAlamedaCounty,18747.4
DRG280,RIDCARedding,11634.07
DRG280,RIDCASanMateoCounty,12710.83
DRG280,RIDCANapa,14814.91
DRG280,RIDCASacramento,13866.54
DRG280,RIDCASanBernardino,14886.73
DRG280,RIDCASanDiego,15653.6
DRG280,RIDCASanDiego,21634
DRG280,RIDCASanDiego,12391
DRG280,RIDCAChico,11292.94
DRG280,RIDCABakersfield,13652.76
DRG280,RIDCASanJose,24857.36
DRG280,RIDCAChico,12022.55
DRG280,RIDCAAlamedaCounty,18419.11
DRG280,RIDCASanDiego,12208.57
DRG280,RIDCASanFrancisco,23884.25
DRG280,RIDCASanBernardino,11181.69
DRG280,RIDCALosAngeles,14766.02
DRG291,RIDTNJackson,6942
DRG291,RIDVAArlington,9712.22
DRG291,RIDVANorfolk,7240.73
DRG291,RIDVARoanoke,7026.32
DRG291,RIDWVCharleston,7789.95
DRG291,RIDWIMadison,8162.72
DRG291,RIDWIWausau,7748.68
DRG291,RIDWIGreenBay,9996.21
DRG281,RIDALBirmingham,5195.42
DRG281,RIDALBirmingham,5097.24
DRG281,RIDALMobile,5270.72
DRG281,RIDALTuscaloosa,6400.05
DRG281,RIDALMobile,4877.33
DRG281,RIDALBirmingham,6252.82
DRG281,RIDALBirmingham,5892.48
DRG281,RIDALMobile,5159.88
DRG281,RIDALBirmingham,5202.94
DRG281,RIDALBirmingham,6320.13
DRG281,RIDALHuntsville,5302.82
DRG281,RIDALMontgomery,5952.92
DRG281,RIDAKAnchorage,9637
DRG281,RIDAZTucson,7304.11
DRG281,RIDAZTucson,6103.85
DRG281,RIDAZPhoenix,7486.09
DRG281,RIDAZPhoenix,7387.54
DRG281,RIDAZPhoenix,10663.9
DRG281,RIDAZPhoenix,9825.9
DRG281,RIDAZMesa,5658.21
DRG281,RIDAZPhoenix,7494.92
DRG281,RIDAZTucson,8282.4
DRG281,RIDAZSunCity,6081.58
DRG281,RIDAZPhoenix,8284.61
DRG281,RIDAZTucson,10567.04
DRG281,RIDAZMesa,7003.82
DRG281,RIDAZPhoenix,6860.64
DRG281,RIDAZPhoenix,5732.09
DRG281,RIDAZPhoenix,7529.5
DRG281,RIDAZSunCity,5577.37
DRG281,RIDAZTucson,5593.25
DRG281,RIDNVLasVegas,6852.37
DRG281,RIDAZPhoenix,7158.73
DRG281,RIDAZMesa,5824.18
DRG281,RIDARSpringdale,5765
DRG281,RIDARSpringdale,5287.05
DRG281,RIDARLittleRock,5838.52
DRG281,RIDARLittleRock,8398.07
DRG281,RIDARJonesboro,6531.39
DRG281,RIDARSpringdale,6150
DRG281,RIDARLittleRock,5439.91
DRG281,RIDMOSpringfield,5222.58
DRG281,RIDARLittleRock,5821
DRG281,RIDARLittleRock,5632.42
DRG281,RIDARJonesboro,5762.83
DRG281,RIDARLittleRock,5419.91
DRG281,RIDARFortSmith,5907.85
DRG281,RIDARFortSmith,5564.91
DRG281,RIDARLittleRock,5161
DRG281,RIDARLittleRock,5185.08
DRG281,RIDARJonesboro,6175.66
DRG281,RIDARLittleRock,6148.55
DRG281,RIDARLittleRock,5181.37
DRG281,RIDCAAlamedaCounty,11625.5
DRG281,RIDCASanMateoCounty,7480.83
DRG281,RIDCANapa,8451.33
DRG281,RIDCASacramento,8274.53
DRG281,RIDCASanBernardino,9315.61
DRG281,RIDCASanDiego,11970.07
DRG281,RIDCASanDiego,7842.69
DRG281,RIDCAChico,7112.29
DRG281,RIDCABakersfield,8214.38
DRG281,RIDCAChico,7189.85
DRG281,RIDCAAlamedaCounty,11466.6
DRG281,RIDCASanDiego,8795.04
DRG281,RIDCASanFrancisco,16003.25
DRG281,RIDCALosAngeles,8761.04
DRG281,RIDCABakersfield,8370.83
DRG281,RIDCALosAngeles,10620
DRG281,RIDCAFresno,10605.37
DRG281,RIDCALosAngeles,12159.14
DRG281,RIDCAOrangeCounty,7628.69
DRG281,RIDCASanFrancisco,7538.25
DRG281,RIDCASanDiego,9660.32
DRG281,RIDCASanFrancisco,10330.36
DRG281,RIDCAVentura,7769.66
DRG281,RIDCAStockton,9329
DRG281,RIDCAFresno,7861.96
DRG281,RIDCASanBernardino,6740.12
DRG281,RIDCASanDiego,8460.9
DRG281,RIDCALosAngeles,11753.14
DRG281,RIDCASantaBarbara,8226.33
DRG281,RIDCASacramento,9383.24
DRG281,RIDCALosAngeles,10322.25
DRG281,RIDCALosAngeles,8202.81
DRG281,RIDCASanDiego,7159
DRG281,RIDCALosAngeles,8950.8
DRG281,RIDCAFresno,7112.63
DRG281,RIDCALosAngeles,5824.54
DRG282,RIDALBirmingham,2850.46
DRG282,RIDALBirmingham,3591.36
DRG282,RIDALTuscaloosa,3855
DRG282,RIDALBirmingham,4098.3
DRG282,RIDALBirmingham,3392.14
DRG282,RIDALBirmingham,3253.54
DRG282,RIDALMobile,3583.33
DRG282,RIDALBirmingham,3403.23
DRG282,RIDALBirmingham,4636.29
DRG282,RIDALHuntsville,2895.81
DRG282,RIDALBirmingham,2981.66
DRG282,RIDAKAnchorage,6062.66
DRG282,RIDAZTucson,4421.72
DRG282,RIDAZTucson,4158
DRG282,RIDAZPhoenix,4753
DRG282,RIDAZPhoenix,4714.19
DRG282,RIDAZTucson,5462.28
DRG282,RIDAZSunCity,3757.03
DRG282,RIDAZPhoenix,4147.08
DRG282,RIDAZSunCity,3728.42
DRG282,RIDNVLasVegas,4607.76
DRG282,RIDAZMesa,3327.79
DRG282,RIDARSpringdale,3275.64
DRG282,RIDARLittleRock,3226.58
DRG282,RIDARSpringdale,3798
DRG282,RIDARJonesboro,3487.7
DRG282,RIDMOSpringfield,3422.72
DRG282,RIDARLittleRock,3401.13
DRG282,RIDARLittleRock,3701.33
DRG282,RIDARJonesboro,3737.11
DRG282,RIDARLittleRock,4011.92
DRG282,RIDARFortSmith,3526.33
DRG282,RIDARFortSmith,3129.33
DRG282,RIDARLittleRock,3256.44
DRG282,RIDARLittleRock,3766.73
DRG282,RIDARLittleRock,3186.06
DRG282,RIDCASacramento,7546.44
DRG282,RIDCASanBernardino,5424.83
DRG282,RIDCASanDiego,8030.18
DRG282,RIDCAChico,5420.64
DRG282,RIDCAChico,4548.12
DRG282,RIDCAAlamedaCounty,7517
DRG282,RIDCASanDiego,6082.35
DRG282,RIDCASanBernardino,5149.71
DRG282,RIDCABakersfield,5399.11
DRG282,RIDCAFresno,6844.11
DRG282,RIDCASanDiego,6290.52
DRG282,RIDCAVentura,5300.3
DRG282,RIDCAStockton,6024.44
DRG282,RIDCAFresno,4723.22
DRG282,RIDCASacramento,5830.2
DRG282,RIDCAStockton,4886.27
DRG282,RIDCAFresno,5305
DRG282,RIDCASanDiego,5119.73
DRG282,RIDCASacramento,7280.76
DRG282,RIDCASalinas,5443.33
DRG282,RIDCASacramento,4666.41
DRG282,RIDCAModesto,5242.18
DRG282,RIDCALosAngeles,4831.6
DRG282,RIDCASanDiego,5199.18
DRG282,RIDCAOrangeCounty,3955.69
DRG282,RIDCAChico,4635.86
DRG282,RIDCASanLuisObispo,4343.08
DRG282,RIDCAVentura,4588.13
DRG282,RIDCALosAngeles,5261
DRG282,RIDCAPalmSprings/RanchoM,5312.37
DRG282,RIDCASacramento,5149.42
DRG282,RIDCABakersfield,6150.13
DRG282,RIDCASanBernardino,4600.25
DRG282,RIDCARedding,5866.06
DRG282,RIDCASanBernardino,5187
DRG282,RIDCASacramento,4824.55
DRG282,RIDCASanBernardino,8328.09
DRG282,RIDCASacramento,4871.5
DRG282,RIDCASanDiego,5775.78
DRG282,RIDCALosAngeles,4760.09
DRG282,RIDCALosAngeles,4709.81
DRG282,RIDCABakersfield,5686.63
DRG282,RIDCASanFrancisco,5692.87
DRG282,RIDCALosAngeles,6326.86
DRG282,RIDCASanBernardino,5026.9
DRG282,RIDCASacramento,5245.73
DRG282,RIDCAModesto,6291.53
DRG282,RIDCAModesto,6136.45
DRG282,RIDCASacramento,5855.07
DRG282,RIDCASanDiego,5868.94
DRG282,RIDCAOrangeCounty,4553.33
DRG282,RIDCAFresno,6366.35
DRG282,RIDCAPalmSprings/RanchoM,3936.5
DRG286,RIDALBirmingham,9824.42
DRG286,RIDALBirmingham,10371.5
DRG286,RIDALBirmingham,9605.85
DRG286,RIDALBirmingham,8859.44
DRG286,RIDALHuntsville,9589.78
DRG286,RIDALTuscaloosa,11078.42
DRG286,RIDALMobile,8333.6
DRG286,RIDALBirmingham,10986.61
DRG286,RIDALBirmingham,9134.75
DRG286,RIDALMobile,10081.04
DRG286,RIDALBirmingham,9635.07
DRG286,RIDALBirmingham,12883.14
DRG286,RIDALBirmingham,9429.15
DRG286,RIDALMobile,8699.22
DRG286,RIDAKAnchorage,16336.94
DRG286,RIDAZPhoenix,13924.87
DRG286,RIDAZTucson,13012.46
DRG286,RIDAZTucson,10747.81
DRG286,RIDAZPhoenix,17361.15
DRG286,RIDAZPhoenix,14109.16
DRG286,RIDAZMesa,12215.84
DRG286,RIDAZPhoenix,13369.21
DRG286,RIDAZSunCity,10767.28
DRG286,RIDAZTucson,22129.84
DRG286,RIDAZPhoenix,10761.84
DRG286,RIDAZPhoenix,12059.87
DRG286,RIDAZPhoenix,11243.07
DRG286,RIDAZSunCity,10680.66
DRG286,RIDAZPhoenix,14632.6
DRG286,RIDAZMesa,10642.29
DRG286,RIDAZPhoenix,12098.9
DRG286,RIDAZMesa,12248.31
DRG286,RIDAZMesa,13065.9
DRG286,RIDARSpringdale,9324.63
DRG286,RIDARLittleRock,11079.89
DRG286,RIDARLittleRock,10363.88
DRG286,RIDARJonesboro,9438
DRG286,RIDARSpringdale,10007.3
DRG286,RIDARLittleRock,10288.35
DRG286,RIDARFortSmith,10592.93
DRG286,RIDARLittleRock,9621.7
DRG286,RIDARLittleRock,11389.3
DRG286,RIDARLittleRock,9141.14
DRG286,RIDCAAlamedaCounty,21840.16
DRG286,RIDCARedding,12568.83
DRG286,RIDCANapa,19512.45
DRG286,RIDCASacramento,14944
DRG286,RIDCASanBernardino,14575.92
DRG286,RIDCASanDiego,16991.91
DRG286,RIDCASanDiego,27492.72
DRG286,RIDCASanDiego,14085.52
DRG286,RIDCABakersfield,14764.19
DRG286,RIDCAChico,14049.55
DRG286,RIDCAAlamedaCounty,16900.63
DRG286,RIDCASanFrancisco,27916.2
DRG286,RIDCABakersfield,14808.25
DRG286,RIDCALosAngeles,15484.18
DRG286,RIDCAFresno,19031.6
DRG286,RIDCALosAngeles,21434.69
DRG286,RIDCAOrangeCounty,12220.5
DRG286,RIDCASanDiego,19050.27
DRG286,RIDCAVentura,15377.46
DRG286,RIDCAStockton,19100.73
DRG286,RIDCAFresno,13846.45
DRG286,RIDCASanDiego,24194.17
DRG286,RIDCALosAngeles,21452.33
DRG286,RIDCASacramento,18310.63
DRG286,RIDCALosAngeles,17045
DRG286,RIDCASanJose,21090.05
DRG286,RIDCASanBernardino,19478.5
DRG286,RIDCASacramento,37893.57
DRG286,RIDCASanJose,17635.85
DRG286,RIDCAOrangeCounty,12612.06
DRG286,RIDCALosAngeles,13664
DRG286,RIDCAModesto,14343.76
DRG286,RIDCALosAngeles,18767.73
DRG286,RIDCASanDiego,15512.82
DRG286,RIDCALosAngeles,15894.23
DRG286,RIDCALosAngeles,14675.18
DRG286,RIDCALosAngeles,14027.66
DRG286,RIDCALosAngeles,18714
DRG286,RIDCALosAngeles,43933.57
DRG286,RIDCALosAngeles,20505.5
DRG286,RIDCAAlamedaCounty,15767.53
DRG286,RIDCASanMateoCounty,20054.37
DRG286,RIDCASanBernardino,23196.48
DRG286,RIDCALosAngeles,11987.64
DRG286,RIDCALosAngeles,13193.87
DRG286,RIDCAContraCostaCounty,24916
DRG291,RIDALBirmingham,8495.41
DRG291,RIDALHuntsville,7445.57
DRG291,RIDALDothan,7022.27
DRG287,RIDALBirmingham,5024.51
DRG287,RIDALBirmingham,4598.74
DRG287,RIDALHuntsville,5369.75
DRG287,RIDALBirmingham,4519.31
DRG287,RIDALBirmingham,4615.45
DRG287,RIDALDothan,4457.9
DRG287,RIDALBirmingham,4538.99
DRG287,RIDALBirmingham,5076.5
DRG287,RIDALBirmingham,4874.29
DRG287,RIDALMobile,4540.67
DRG287,RIDALHuntsville,4949.13
DRG287,RIDALBirmingham,5285
DRG287,RIDALMobile,4444.47
DRG287,RIDALTuscaloosa,5357.2
DRG287,RIDALMobile,4298.07
DRG287,RIDALBirmingham,5482.05
DRG287,RIDALBirmingham,5171.58
DRG287,RIDALMobile,4783.45
DRG287,RIDALBirmingham,4886.72
DRG287,RIDALBirmingham,6413.9
DRG287,RIDALHuntsville,4348.85
DRG287,RIDALBirmingham,4418.71
DRG287,RIDALMobile,4110.34
DRG287,RIDAKAnchorage,8284.8
DRG287,RIDAKAnchorage,9594.93
DRG287,RIDAKAnchorage,12794.31
DRG287,RIDAKAnchorage,5965.5
DRG287,RIDAZPhoenix,7059.57
DRG287,RIDAZTucson,6509.5
DRG287,RIDAZPhoenix,8584.4
DRG287,RIDAZTucson,5534.25
DRG287,RIDAZTucson,5501.91
DRG287,RIDAZPhoenix,6745.59
DRG287,RIDAZPhoenix,6362.67
DRG287,RIDAZPhoenix,5913.95
DRG287,RIDAZPhoenix,6534.34
DRG287,RIDAZPhoenix,9010.9
DRG287,RIDAZPhoenix,8848.6
DRG287,RIDAZPhoenix,7218.81
DRG287,RIDAZMesa,5956.7
DRG287,RIDAZPhoenix,6279.33
DRG287,RIDAZPhoenix,5079.73
DRG287,RIDAZTucson,7583.34
DRG287,RIDAZPhoenix,6845.18
DRG287,RIDAZSunCity,5349.17
DRG287,RIDAZTucson,10231.34
DRG287,RIDAZMesa,5649.76
DRG287,RIDAZPhoenix,6094.75
DRG287,RIDAZPhoenix,6732
DRG287,RIDAZTucson,5248.89
DRG287,RIDAZPhoenix,5020.95
DRG287,RIDAZPhoenix,5731.13
DRG287,RIDAZPhoenix,5615.66
DRG287,RIDAZSunCity,5421.16
DRG287,RIDAZPhoenix,5992.6
DRG287,RIDAZTucson,4866.88
DRG287,RIDNVLasVegas,6307.76
DRG287,RIDAZPhoenix,7146.45
DRG287,RIDAZMesa,5156.86
DRG287,RIDAZPhoenix,6734.34
DRG287,RIDAZTucson,4716.94
DRG287,RIDAZPhoenix,6035.47
DRG287,RIDNVLasVegas,5407.9
DRG287,RIDAZMesa,5445.34
DRG287,RIDAZMesa,6334.65
DRG287,RIDAZMesa,6041.02
DRG287,RIDAZPhoenix,4765.04
DRG287,RIDARSpringdale,4815.46
DRG287,RIDARLittleRock,5187.94
DRG287,RIDARSpringdale,4492.06
DRG287,RIDARLittleRock,4868.65
DRG287,RIDARLittleRock,7003.85
DRG287,RIDARJonesboro,5677.14
DRG287,RIDARSpringdale,5207.08
DRG287,RIDARLittleRock,5095.77
DRG287,RIDMOSpringfield,4660.97
DRG287,RIDARLittleRock,4877.03
DRG287,RIDARLittleRock,4608.17
DRG287,RIDARJonesboro,5261.02
DRG287,RIDARLittleRock,5190.88
DRG287,RIDTNMemphis,6497.85
DRG287,RIDARFortSmith,4814.15
DRG287,RIDARFortSmith,4617.74
DRG287,RIDARLittleRock,6076.45
DRG287,RIDARLittleRock,5222.28
DRG287,RIDARLittleRock,4651.28
DRG287,RIDARLittleRock,5028.53
DRG287,RIDARLittleRock,4999.06
DRG287,RIDARJonesboro,4460.07
DRG291,RIDALBirmingham,6955.58
DRG291,RIDALBirmingham,7732.88
DRG291,RIDAZPhoenix,9161.55
DRG291,RIDCANapa,11726.31
DRG291,RIDCANapa,14344.23
DRG291,RIDCASacramento,10692.6
DRG291,RIDCAModesto,28185
DRG291,RIDFLSarasota,7401.83
DRG291,RIDFLMiami,13417.54
DRG291,RIDALDothan,7844.3
DRG291,RIDALBirmingham,7794.42
DRG291,RIDALBirmingham,7208.1
DRG291,RIDALBirmingham,7511
DRG291,RIDALHuntsville,6469.1
DRG291,RIDALBirmingham,7310.92
DRG291,RIDALBirmingham,6411.22
DRG291,RIDALBirmingham,7020.75
DRG291,RIDALBirmingham,7410.55
DRG291,RIDALDothan,7907.9
DRG291,RIDALMontgomery,9078.74
DRG291,RIDALMontgomery,7209.69
DRG291,RIDALBirmingham,9225.55
DRG291,RIDALBirmingham,7650.4
DRG291,RIDALBirmingham,13695.25
DRG291,RIDALMontgomery,8542
DRG291,RIDALBirmingham,7187.05
DRG291,RIDFLPensacola,7433.44
DRG291,RIDALBirmingham,6566.58
DRG291,RIDALHuntsville,8155.5
DRG291,RIDALBirmingham,7160.4
DRG291,RIDALBirmingham,8850.09
DRG291,RIDMSTupelo,7555.37
DRG291,RIDALTuscaloosa,8034.37
DRG291,RIDALBirmingham,7282.9
DRG291,RIDALBirmingham,7456.57
DRG291,RIDALBirmingham,7898.63
DRG291,RIDALHuntsville,6916.25
DRG291,RIDALDothan,7214.33
DRG291,RIDALBirmingham,7534.12
DRG291,RIDALDothan,7491.87
DRG291,RIDALBirmingham,7082.79
DRG291,RIDALHuntsville,7528.4
DRG291,RIDALMobile,6760.76
DRG291,RIDALHuntsville,7393.36
DRG291,RIDALBirmingham,8143.81
DRG291,RIDALMobile,6838.82
DRG291,RIDALTuscaloosa,8408.32
DRG291,RIDALMobile,6260.19
